Order_ID,Order_Date,Order_Time,Customer_ID,Product,Category,Region,City,Sales_Channel,Payment_Mode,Quantity,Unit_Price,Discount_Percent,Revenue,Discount_Amount,Net_Sales,Cost,Profit
575742,22-02-2023,14:21:00,29853,Printer,Electronics,North,Chennai,Distributor,Credit Card,11,83059,19,913649,173593.31,740055.69,541795.64,198260.05
575743,22-02-2023,14:22:00,51490,Laptop,Electronics,East,Mumbai,Online,Credit Card,11,29500,9,324500,29205,295295,163357.37,131937.63
575744,22-02-2023,14:23:00,65419,Smartphone,Office Equipment,North,Jaipur,Retail Store,Debit Card,8,50237,30,401896,120568.8,281327.2,195501.51,85825.69
575745,22-02-2023,14:24:00,15700,Headphones,Accessories,North,Indore,Retail Store,Credit Card,10,2289,1,22890,228.9,22661.1,13218.49,9442.61
575746,22-02-2023,14:25:00,17157,Desk,Furniture,West,Pune,Online,UPI,4,114241,20,456964,91392.8,365571.2,257079.05,108492.15
575747,22-02-2023,14:26:00,98320,Printer,Electronics,East,Delhi,Retail Store,UPI,9,31843,24,286587,68780.88,217806.12,149478.73,68327.39
575748,22-02-2023,14:27:00,29895,Smartphone,Electronics,West,Bangalore,Retail Store,Net Banking,12,80706,14,968472,135586.08,832885.92,637281.72,195604.2
575749,22-02-2023,14:28:00,85349,Headphones,Furniture,North,Pune,Retail Store,Net Banking,3,69938,30,209814,62944.2,146869.8,99298.37,47571.43
575750,22-02-2023,14:29:00,46327,Camera,Furniture,South,Delhi,Distributor,Credit Card,2,50594,33,101188,33392.04,67795.96,57374.82,10421.14
575751,22-02-2023,14:30:00,81636,Headphones,Office Equipment,West,Delhi,Retail Store,Debit Card,4,58510,21,234040,49148.4,184891.6,111368.28,73523.32
575752,22-02-2023,14:31:00,17066,Printer,Furniture,North,Pune,Distributor,Cash,2,99983,0,199966,0,199966,158971.68,40994.32
575753,22-02-2023,14:32:00,22804,Tablet,Furniture,East,Pune,Distributor,Net Banking,8,96297,28,770376,215705.28,554670.72,410735,143935.72
575754,22-02-2023,14:33:00,76567,Monitor,Office Equipment,East,Chennai,Online,Cash,7,60854,23,425978,97974.94,328003.06,250218.09,77784.97
575755,22-02-2023,14:34:00,50929,Camera,Office Equipment,South,Jaipur,Retail Store,Cash,13,74396,31,967148,299815.88,667332.12,446871.99,220460.13
575756,22-02-2023,14:35:00,19217,Tablet,Accessories,East,Indore,Online,Cash,14,100603,13,1408442,183097.46,1225344.54,899811.01,325533.53
575757,22-02-2023,14:36:00,24275,Desk,Electronics,East,Delhi,Online,Net Banking,13,92875,31,1207375,374286.25,833088.75,524287.41,308801.34
575758,22-02-2023,14:37:00,78060,Desk,Office Equipment,West,Chennai,Online,Net Banking,11,108840,34,1197240,407061.6,790178.4,529077.28,261101.12
575759,22-02-2023,14:38:00,81374,Office Chair,Office Equipment,South,Kolkata,Online,Debit Card,6,56756,20,340536,68107.2,272428.8,231111.73,41317.07
575760,22-02-2023,14:39:00,55003,Printer,Furniture,South,Mumbai,Distributor,Cash,8,91423,15,731384,109707.6,621676.4,512794.99,108881.41
575761,22-02-2023,14:40:00,37860,Keyboard,Furniture,East,Indore,Distributor,Net Banking,3,94767,17,284301,48331.17,235969.83,144975.11,90994.72
575762,22-02-2023,14:41:00,55141,Tablet,Accessories,South,Bangalore,Online,Net Banking,11,94539,3,1039929,31197.87,1008731.13,606485.59,402245.54
575763,22-02-2023,14:42:00,79347,Laptop,Accessories,East,Bangalore,Distributor,Cash,12,53642,30,643704,193111.2,450592.8,379725.58,70867.22
575764,22-02-2023,14:43:00,81057,Office Chair,Furniture,North,Bangalore,Online,Credit Card,3,18287,34,54861,18652.74,36208.26,26334.48,9873.78
575765,22-02-2023,14:44:00,40709,Laptop,Accessories,East,Indore,Retail Store,Credit Card,6,4718,1,28308,283.08,28024.92,22776.57,5248.35
575766,22-02-2023,14:45:00,84547,Office Chair,Electronics,West,Indore,Retail Store,Debit Card,8,3972,0,31776,0,31776,23050,8726
575767,22-02-2023,14:46:00,26914,Office Chair,Accessories,West,Delhi,Online,Credit Card,9,49940,21,449460,94386.6,355073.4,238197.01,116876.39
575768,22-02-2023,14:47:00,14839,Tablet,Accessories,South,Pune,Distributor,Debit Card,4,62502,0,250008,0,250008,165695.17,84312.83
575769,22-02-2023,14:48:00,65511,Office Chair,Electronics,East,Delhi,Retail Store,Net Banking,6,67441,19,404646,76882.74,327763.26,229255.79,98507.47
575770,22-02-2023,14:49:00,75824,Office Chair,Office Equipment,North,Pune,Online,Credit Card,11,108630,1,1194930,11949.3,1182980.7,875699.83,307280.87
575771,22-02-2023,14:50:00,82621,Laptop,Furniture,East,Delhi,Retail Store,Debit Card,3,84668,19,254004,48260.76,205743.24,168647.65,37095.59
575772,22-02-2023,14:51:00,24184,Printer,Office Equipment,West,Indore,Online,UPI,7,16898,4,118286,4731.44,113554.56,81574.57,31979.99
575773,22-02-2023,14:52:00,44271,Monitor,Furniture,West,Bangalore,Retail Store,Debit Card,2,88295,23,176590,40615.7,135974.3,84318,51656.3
575774,22-02-2023,14:53:00,38825,Smartphone,Electronics,South,Pune,Distributor,Cash,12,73676,19,884112,167981.28,716130.72,485031.79,231098.93
575775,22-02-2023,14:54:00,48916,Desk,Furniture,North,Kolkata,Retail Store,Credit Card,2,43712,11,87424,9616.64,77807.36,51639.33,26168.03
575776,22-02-2023,14:55:00,53182,Laptop,Accessories,West,Indore,Distributor,Cash,3,61196,32,183588,58748.16,124839.84,77042.34,47797.5
575777,22-02-2023,14:56:00,20716,Monitor,Office Equipment,East,Bangalore,Distributor,Debit Card,3,108794,17,326382,55484.94,270897.06,210131.81,60765.25
575778,22-02-2023,14:57:00,16523,Desk,Accessories,West,Indore,Retail Store,Cash,12,57509,14,690108,96615.12,593492.88,378338.66,215154.22
575779,22-02-2023,14:58:00,20976,Keyboard,Electronics,East,Kolkata,Retail Store,UPI,1,59233,16,59233,9477.28,49755.72,38049.89,11705.83
575780,22-02-2023,14:59:00,49627,Smartphone,Office Equipment,West,Mumbai,Online,Cash,13,22738,18,295594,53206.92,242387.08,197371.94,45015.14
575781,22-02-2023,15:00:00,34337,Headphones,Accessories,West,Kolkata,Online,Debit Card,14,118075,33,1653050,545506.5,1107543.5,616126.07,491417.43
575782,22-02-2023,15:01:00,67546,Office Chair,Electronics,North,Jaipur,Online,Cash,12,4560,3,54720,1641.6,53078.4,41969.62,11108.78
575783,22-02-2023,15:02:00,94336,Printer,Electronics,East,Indore,Online,Debit Card,8,65573,3,524584,15737.52,508846.48,339193.96,169652.52
575784,22-02-2023,15:03:00,89220,Printer,Office Equipment,West,Pune,Retail Store,Net Banking,5,118526,4,592630,23705.2,568924.8,382283.13,186641.67
575785,22-02-2023,15:04:00,37988,Printer,Furniture,East,Mumbai,Online,Net Banking,4,46377,1,185508,1855.08,183652.92,114663.14,68989.78
575786,22-02-2023,15:05:00,73667,Camera,Electronics,West,Jaipur,Online,Net Banking,2,106709,27,213418,57622.86,155795.14,124338.82,31456.32
575787,22-02-2023,15:06:00,43722,Keyboard,Accessories,East,Indore,Retail Store,UPI,9,64834,1,583506,5835.06,577670.94,373366.07,204304.87
575788,22-02-2023,15:07:00,28443,Printer,Furniture,East,Jaipur,Online,Net Banking,5,92019,0,460095,0,460095,387167.14,72927.86
575789,22-02-2023,15:08:00,71274,Desk,Office Equipment,North,Delhi,Retail Store,Debit Card,1,26280,13,26280,3416.4,22863.6,14042.79,8820.81
575790,22-02-2023,15:09:00,35585,Tablet,Office Equipment,North,Indore,Distributor,UPI,5,105838,26,529190,137589.4,391600.6,250636.34,140964.26
575791,22-02-2023,15:10:00,57848,Camera,Furniture,East,Bangalore,Distributor,Net Banking,14,31473,18,440622,79311.96,361310.04,231016.67,130293.37
575792,22-02-2023,15:11:00,48420,Headphones,Electronics,North,Chennai,Retail Store,UPI,13,70610,25,917930,229482.5,688447.5,573134.13,115313.37
575793,22-02-2023,15:12:00,28860,Tablet,Furniture,South,Indore,Online,Credit Card,1,85391,32,85391,27325.12,58065.88,32374.66,25691.22
575794,22-02-2023,15:13:00,16278,Office Chair,Electronics,South,Indore,Retail Store,Credit Card,12,80592,3,967104,29013.12,938090.88,650549.8,287541.08
575795,22-02-2023,15:14:00,78958,Laptop,Electronics,North,Indore,Retail Store,Credit Card,14,33471,22,468594,103090.68,365503.32,205070.78,160432.54
575796,22-02-2023,15:15:00,94059,Office Chair,Electronics,South,Indore,Online,Net Banking,12,6107,31,73284,22718.04,50565.96,40546.57,10019.39
575797,22-02-2023,15:16:00,18064,Tablet,Electronics,North,Indore,Online,Debit Card,5,36693,22,183465,40362.3,143102.7,120270.9,22831.8
575798,22-02-2023,15:17:00,44530,Keyboard,Furniture,West,Jaipur,Retail Store,Credit Card,3,42332,10,126996,12699.6,114296.4,83742.82,30553.58
575799,22-02-2023,15:18:00,20826,Printer,Furniture,East,Indore,Online,Debit Card,11,92951,9,1022461,92021.49,930439.51,661459.57,268979.94
575800,22-02-2023,15:19:00,52758,Printer,Accessories,South,Pune,Online,Net Banking,14,118666,12,1661324,199358.88,1461965.12,1131529.89,330435.23
575801,22-02-2023,15:20:00,95907,Office Chair,Office Equipment,East,Delhi,Distributor,Net Banking,10,48040,17,480400,81668,398732,247070.54,151661.46
575802,22-02-2023,15:21:00,81400,Headphones,Electronics,South,Delhi,Retail Store,Credit Card,9,55015,17,495135,84172.95,410962.05,327446.92,83515.13
575803,22-02-2023,15:22:00,21642,Printer,Electronics,South,Chennai,Online,Debit Card,1,70569,27,70569,19053.63,51515.37,31510.99,20004.38
575804,22-02-2023,15:23:00,28829,Desk,Furniture,South,Delhi,Distributor,Net Banking,13,11131,27,144703,39069.81,105633.19,71271.18,34362.01
575805,22-02-2023,15:24:00,68889,Printer,Office Equipment,North,Indore,Retail Store,UPI,11,47337,0,520707,0,520707,357314.76,163392.24
575806,22-02-2023,15:25:00,31103,Keyboard,Furniture,West,Indore,Online,UPI,4,48426,30,193704,58111.2,135592.8,74610.25,60982.55
575807,22-02-2023,15:26:00,29098,Monitor,Furniture,South,Indore,Retail Store,Debit Card,10,33525,34,335250,113985,221265,172633.25,48631.75
575808,22-02-2023,15:27:00,84250,Laptop,Office Equipment,West,Pune,Distributor,Credit Card,1,75452,29,75452,21881.08,53570.92,39948.69,13622.23
575809,22-02-2023,15:28:00,95610,Camera,Furniture,West,Bangalore,Online,Debit Card,1,105813,1,105813,1058.13,104754.87,77877.85,26877.02
575810,22-02-2023,15:29:00,48211,Tablet,Furniture,North,Pune,Online,Credit Card,3,23272,2,69816,1396.32,68419.68,44127.32,24292.36
575811,22-02-2023,15:30:00,36245,Smartphone,Office Equipment,East,Pune,Retail Store,Net Banking,14,60542,10,847588,84758.8,762829.2,629714.52,133114.68
575812,22-02-2023,15:31:00,12883,Camera,Office Equipment,South,Jaipur,Online,UPI,13,79797,17,1037361,176351.37,861009.63,500159.52,360850.11
575813,22-02-2023,15:32:00,65953,Monitor,Accessories,West,Pune,Online,Net Banking,11,35064,16,385704,61712.64,323991.36,205510.15,118481.21
575814,22-02-2023,15:33:00,28118,Smartphone,Furniture,West,Pune,Online,Credit Card,3,50192,1,150576,1505.76,149070.24,107212.72,41857.52
575815,22-02-2023,15:34:00,91494,Office Chair,Accessories,South,Chennai,Distributor,Cash,13,89289,33,1160757,383049.81,777707.19,520518.38,257188.81
575816,22-02-2023,15:35:00,64558,Laptop,Accessories,East,Chennai,Online,Credit Card,7,48259,9,337813,30403.17,307409.83,213847.46,93562.37
575817,22-02-2023,15:36:00,41708,Laptop,Furniture,West,Indore,Retail Store,Cash,5,97283,17,486415,82690.55,403724.45,329059.65,74664.8
575818,22-02-2023,15:37:00,30927,Laptop,Office Equipment,South,Bangalore,Online,Credit Card,9,7042,12,63378,7605.36,55772.64,37625.85,18146.79
575819,22-02-2023,15:38:00,61464,Monitor,Furniture,North,Kolkata,Online,UPI,7,97490,29,682430,197904.7,484525.3,351172.47,133352.83
575820,22-02-2023,15:39:00,18829,Monitor,Electronics,West,Bangalore,Online,UPI,6,4991,0,29946,0,29946,23169.39,6776.61
575821,22-02-2023,15:40:00,31453,Printer,Accessories,West,Mumbai,Online,Net Banking,3,48263,13,144789,18822.57,125966.43,90010.56,35955.87
575822,22-02-2023,15:41:00,77330,Keyboard,Accessories,West,Chennai,Distributor,Cash,5,78457,6,392285,23537.1,368747.9,214838.15,153909.75
575823,22-02-2023,15:42:00,26796,Office Chair,Accessories,East,Pune,Retail Store,Debit Card,8,91658,29,733264,212646.56,520617.44,322298.66,198318.78
575824,22-02-2023,15:43:00,52766,Keyboard,Furniture,North,Bangalore,Retail Store,UPI,13,10923,24,141999,34079.76,107919.24,72465.49,35453.75
575825,22-02-2023,15:44:00,64293,Office Chair,Accessories,North,Chennai,Distributor,Cash,6,44049,34,264294,89859.96,174434.04,131917.29,42516.75
575826,22-02-2023,15:45:00,40934,Office Chair,Electronics,South,Jaipur,Online,UPI,4,63850,10,255400,25540,229860,154212.14,75647.86
575827,22-02-2023,15:46:00,62064,Headphones,Office Equipment,West,Kolkata,Distributor,Net Banking,12,90906,17,1090872,185448.24,905423.76,570099.23,335324.53
575828,22-02-2023,15:47:00,21746,Laptop,Accessories,North,Pune,Distributor,Cash,14,93352,28,1306928,365939.84,940988.16,570214.82,370773.34
575829,22-02-2023,15:48:00,28893,Printer,Accessories,South,Delhi,Retail Store,Credit Card,5,16088,3,80440,2413.2,78026.8,47955.76,30071.04
575830,22-02-2023,15:49:00,96569,Keyboard,Office Equipment,East,Bangalore,Distributor,UPI,14,72849,9,1019886,91789.74,928096.26,579887.2,348209.06
575831,22-02-2023,15:50:00,38725,Printer,Office Equipment,West,Kolkata,Online,Net Banking,12,25187,5,302244,15112.2,287131.8,236515.6,50616.2
575832,22-02-2023,15:51:00,95178,Smartphone,Accessories,East,Bangalore,Retail Store,Net Banking,9,37246,18,335214,60338.52,274875.48,173369.85,101505.63
575833,22-02-2023,15:52:00,35199,Keyboard,Furniture,West,Delhi,Online,Debit Card,14,49755,22,696570,153245.4,543324.6,445164.29,98160.31
575834,22-02-2023,15:53:00,72458,Office Chair,Furniture,East,Indore,Retail Store,Credit Card,5,57216,14,286080,40051.2,246028.8,176511.09,69517.71
575835,22-02-2023,15:54:00,76423,Smartphone,Accessories,East,Jaipur,Retail Store,Credit Card,11,14457,4,159027,6361.08,152665.92,119503.6,33162.32
575836,22-02-2023,15:55:00,88025,Tablet,Furniture,North,Delhi,Distributor,Debit Card,1,15027,2,15027,300.54,14726.46,10912.76,3813.7
575837,22-02-2023,15:56:00,61851,Camera,Furniture,South,Delhi,Retail Store,Cash,3,105547,14,316641,44329.74,272311.26,199062.45,73248.81
575838,22-02-2023,15:57:00,39203,Keyboard,Electronics,West,Chennai,Distributor,UPI,3,66565,3,199695,5990.85,193704.15,138182.25,55521.9
575839,22-02-2023,15:58:00,63220,Printer,Furniture,North,Pune,Distributor,UPI,8,36537,4,292296,11691.84,280604.16,220149.13,60455.03
575840,22-02-2023,15:59:00,98251,Tablet,Accessories,North,Bangalore,Online,Cash,6,56743,15,340458,51068.7,289389.3,202789.78,86599.52
575841,22-02-2023,16:00:00,65996,Headphones,Accessories,East,Bangalore,Online,Cash,7,108031,16,756217,120994.72,635222.28,429608.82,205613.46
575842,22-02-2023,16:01:00,67955,Tablet,Electronics,East,Pune,Online,Cash,12,92073,24,1104876,265170.24,839705.76,681438.36,158267.4
575843,22-02-2023,16:02:00,98524,Headphones,Accessories,North,Chennai,Online,Debit Card,12,103288,13,1239456,161129.28,1078326.72,723447.9,354878.82
575844,22-02-2023,16:03:00,53529,Laptop,Furniture,West,Indore,Distributor,Cash,8,88057,23,704456,162024.88,542431.12,310352.1,232079.02
575845,22-02-2023,16:04:00,82765,Smartphone,Electronics,South,Pune,Distributor,Net Banking,3,46944,3,140832,4224.96,136607.04,95119.57,41487.47
575846,22-02-2023,16:05:00,50504,Printer,Electronics,East,Delhi,Retail Store,Net Banking,12,106108,10,1273296,127329.6,1145966.4,648214.73,497751.67
575847,22-02-2023,16:06:00,95865,Keyboard,Electronics,North,Bangalore,Online,UPI,12,4226,0,50712,0,50712,29654.79,21057.21
575848,22-02-2023,16:07:00,82068,Tablet,Office Equipment,North,Pune,Distributor,Debit Card,13,8559,24,111267,26704.08,84562.92,55057.49,29505.43
575849,22-02-2023,16:08:00,97379,Keyboard,Accessories,South,Jaipur,Online,Credit Card,11,16861,34,185471,63060.14,122410.86,98457.79,23953.07
575850,22-02-2023,16:09:00,68987,Desk,Accessories,South,Indore,Retail Store,Debit Card,7,106170,22,743190,163501.8,579688.2,339344.98,240343.22
575851,22-02-2023,16:10:00,32877,Camera,Electronics,West,Bangalore,Distributor,UPI,13,24225,8,314925,25194,289731,190217.19,99513.81
575852,22-02-2023,16:11:00,45352,Headphones,Electronics,South,Chennai,Retail Store,Credit Card,12,16573,5,198876,9943.8,188932.2,128750.16,60182.04
575853,22-02-2023,16:12:00,65729,Desk,Furniture,North,Mumbai,Retail Store,UPI,6,16569,19,99414,18888.66,80525.34,62906.53,17618.81
575854,22-02-2023,16:13:00,43685,Smartphone,Electronics,South,Bangalore,Online,Net Banking,9,79069,12,711621,85394.52,626226.48,392213.51,234012.97
575855,22-02-2023,16:14:00,15420,Desk,Accessories,West,Bangalore,Retail Store,Cash,7,115969,14,811783,113649.62,698133.38,565345.42,132787.96
575856,22-02-2023,16:15:00,64763,Tablet,Furniture,South,Bangalore,Retail Store,Cash,10,36318,31,363180,112585.8,250594.2,196184.61,54409.59
575857,22-02-2023,16:16:00,18422,Printer,Electronics,North,Delhi,Distributor,UPI,4,71742,16,286968,45914.88,241053.12,151076.17,89976.95
575858,22-02-2023,16:17:00,20863,Monitor,Furniture,West,Bangalore,Distributor,Cash,6,91317,0,547902,0,547902,319720.31,228181.69
575859,22-02-2023,16:18:00,22428,Smartphone,Accessories,South,Chennai,Distributor,Credit Card,1,117064,5,117064,5853.2,111210.8,69166,42044.8
575860,22-02-2023,16:19:00,38554,Desk,Accessories,West,Indore,Distributor,Net Banking,5,67357,1,336785,3367.85,333417.15,269130.15,64287
575861,22-02-2023,16:20:00,35830,Office Chair,Electronics,North,Mumbai,Retail Store,Credit Card,10,26169,20,261690,52338,209352,151432.34,57919.66
575862,22-02-2023,16:21:00,72574,Smartphone,Office Equipment,West,Jaipur,Online,UPI,4,94555,19,378220,71861.8,306358.2,217866.69,88491.51
575863,22-02-2023,16:22:00,23078,Camera,Accessories,East,Jaipur,Distributor,Debit Card,12,49829,11,597948,65774.28,532173.72,444104.83,88068.89
575864,22-02-2023,16:23:00,57623,Laptop,Furniture,East,Bangalore,Online,Net Banking,2,55908,33,111816,36899.28,74916.72,62584.47,12332.25
575865,22-02-2023,16:24:00,53807,Tablet,Electronics,West,Mumbai,Distributor,Credit Card,7,45027,0,315189,0,315189,182764.28,132424.72
575866,22-02-2023,16:25:00,11093,Keyboard,Electronics,East,Jaipur,Distributor,Net Banking,12,70159,34,841908,286248.72,555659.28,392079.82,163579.46
575867,22-02-2023,16:26:00,48280,Office Chair,Accessories,West,Delhi,Retail Store,Credit Card,7,55607,19,389249,73957.31,315291.69,211721.24,103570.45
575868,22-02-2023,16:27:00,77638,Keyboard,Electronics,South,Mumbai,Online,Credit Card,13,74995,9,974935,87744.15,887190.85,694678.96,192511.89
575869,22-02-2023,16:28:00,60863,Printer,Accessories,South,Bangalore,Retail Store,Cash,7,82992,31,580944,180092.64,400851.36,274920.45,125930.91
575870,22-02-2023,16:29:00,74147,Laptop,Office Equipment,West,Bangalore,Retail Store,UPI,14,33329,20,466606,93321.2,373284.8,290609.56,82675.24
575871,22-02-2023,16:30:00,46931,Tablet,Office Equipment,South,Chennai,Retail Store,Credit Card,5,115957,8,579785,46382.8,533402.2,412380.56,121021.64
575872,22-02-2023,16:31:00,54371,Laptop,Furniture,West,Pune,Online,Cash,1,98380,4,98380,3935.2,94444.8,73497.72,20947.08
575873,22-02-2023,16:32:00,76599,Office Chair,Electronics,West,Pune,Online,Debit Card,9,72235,17,650115,110519.55,539595.45,318032.39,221563.06
575874,22-02-2023,16:33:00,99773,Keyboard,Accessories,West,Jaipur,Online,Net Banking,8,62735,15,501880,75282,426598,285092.78,141505.22
575875,22-02-2023,16:34:00,25600,Monitor,Accessories,West,Delhi,Retail Store,Credit Card,12,6805,24,81660,19598.4,62061.6,43497.88,18563.72
575876,22-02-2023,16:35:00,55025,Office Chair,Electronics,South,Indore,Retail Store,UPI,13,2275,13,29575,3844.75,25730.25,16028.45,9701.8
575877,22-02-2023,16:36:00,79384,Camera,Electronics,West,Pune,Distributor,Debit Card,9,20710,15,186390,27958.5,158431.5,111508.72,46922.78
575878,22-02-2023,16:37:00,58633,Keyboard,Accessories,East,Jaipur,Online,Debit Card,3,80246,5,240738,12036.9,228701.1,185653.81,43047.29
575879,22-02-2023,16:38:00,12016,Office Chair,Electronics,West,Kolkata,Online,Cash,5,52878,2,264390,5287.8,259102.2,202111.93,56990.27
575880,22-02-2023,16:39:00,50072,Tablet,Electronics,North,Chennai,Distributor,Net Banking,12,27072,20,324864,64972.8,259891.2,203923.99,55967.21
575881,22-02-2023,16:40:00,29269,Camera,Electronics,North,Kolkata,Distributor,Cash,9,8298,34,74682,25391.88,49290.12,35640.65,13649.47
575882,22-02-2023,16:41:00,82365,Printer,Office Equipment,North,Chennai,Retail Store,Credit Card,11,67029,26,737319,191702.94,545616.06,302607.12,243008.94
575883,22-02-2023,16:42:00,78034,Printer,Electronics,West,Chennai,Retail Store,Net Banking,14,62032,2,868448,17368.96,851079.04,672799.98,178279.06
575884,22-02-2023,16:43:00,74628,Laptop,Furniture,West,Pune,Retail Store,Cash,8,57096,9,456768,41109.12,415658.88,344873.85,70785.03
575885,22-02-2023,16:44:00,38872,Keyboard,Accessories,North,Mumbai,Online,Net Banking,9,76711,1,690399,6903.99,683495.01,437733.06,245761.95
575886,22-02-2023,16:45:00,60953,Office Chair,Accessories,West,Delhi,Online,Debit Card,11,40844,30,449284,134785.2,314498.8,230609.8,83889
575887,22-02-2023,16:46:00,20226,Office Chair,Office Equipment,North,Chennai,Retail Store,Debit Card,13,57813,1,751569,7515.69,744053.31,422283.41,321769.9
575888,22-02-2023,16:47:00,98450,Tablet,Electronics,North,Kolkata,Online,Cash,4,76892,13,307568,39983.84,267584.16,153059.59,114524.57
575889,22-02-2023,16:48:00,27701,Laptop,Electronics,East,Indore,Online,Debit Card,2,10050,18,20100,3618,16482,11555.39,4926.61
575890,22-02-2023,16:49:00,14314,Office Chair,Furniture,East,Chennai,Retail Store,Cash,5,3208,0,16040,0,16040,9720.64,6319.36
575891,22-02-2023,16:50:00,11351,Desk,Electronics,East,Bangalore,Distributor,UPI,8,37326,31,298608,92568.48,206039.52,152819.4,53220.12
575892,22-02-2023,16:51:00,99606,Desk,Electronics,South,Delhi,Online,Credit Card,4,52576,4,210304,8412.16,201891.84,141193.6,60698.24
575893,22-02-2023,16:52:00,84523,Keyboard,Electronics,East,Bangalore,Online,Credit Card,9,91790,19,826110,156960.9,669149.1,564025.5,105123.6
575894,22-02-2023,16:53:00,94797,Headphones,Accessories,North,Chennai,Distributor,Credit Card,4,26091,21,104364,21916.44,82447.56,56406.09,26041.47
575895,22-02-2023,16:54:00,94128,Tablet,Accessories,South,Pune,Retail Store,Debit Card,7,71122,8,497854,39828.32,458025.68,328719.91,129305.77
575896,22-02-2023,16:55:00,96608,Camera,Furniture,West,Indore,Distributor,Net Banking,9,60170,19,541530,102890.7,438639.3,305883.61,132755.69
575897,22-02-2023,16:56:00,38111,Tablet,Accessories,East,Chennai,Distributor,Net Banking,8,9424,32,75392,24125.44,51266.56,32699.38,18567.18
575898,22-02-2023,16:57:00,20360,Monitor,Accessories,West,Delhi,Online,Debit Card,10,98780,25,987800,246950,740850,429329.7,311520.3
575899,22-02-2023,16:58:00,57193,Keyboard,Electronics,East,Mumbai,Retail Store,Cash,1,21276,18,21276,3829.68,17446.32,12752.89,4693.43
575900,22-02-2023,16:59:00,83102,Keyboard,Electronics,West,Chennai,Online,UPI,2,48975,6,97950,5877,92073,65235.21,26837.79
575901,22-02-2023,17:00:00,56189,Laptop,Furniture,North,Indore,Retail Store,Cash,8,40693,32,325544,104174.08,221369.92,170999.01,50370.91
575902,22-02-2023,17:01:00,34006,Desk,Electronics,North,Delhi,Retail Store,Debit Card,11,14809,17,162899,27692.83,135206.17,99718.96,35487.21
575903,22-02-2023,17:02:00,49095,Office Chair,Electronics,South,Chennai,Online,Debit Card,4,94400,16,377600,60416,317184,262093.66,55090.34
575904,22-02-2023,17:03:00,60418,Keyboard,Electronics,East,Chennai,Distributor,Debit Card,14,35253,27,493542,133256.34,360285.66,297476.63,62809.03
575905,22-02-2023,17:04:00,86974,Desk,Furniture,East,Indore,Distributor,Cash,11,80212,16,882332,141173.12,741158.88,485007.89,256150.99
575906,22-02-2023,17:05:00,42431,Camera,Furniture,West,Bangalore,Online,Net Banking,12,83207,26,998484,259605.84,738878.16,429364.03,309514.13
575907,22-02-2023,17:06:00,39338,Headphones,Accessories,East,Delhi,Online,Cash,4,115700,14,462800,64792,398008,220517.7,177490.3
575908,22-02-2023,17:07:00,11864,Printer,Electronics,North,Mumbai,Online,UPI,3,9273,30,27819,8345.7,19473.3,12040.75,7432.55
575909,22-02-2023,17:08:00,42192,Desk,Electronics,East,Indore,Online,Credit Card,12,1918,23,23016,5293.68,17722.32,13841.89,3880.43
575910,22-02-2023,17:09:00,59097,Printer,Office Equipment,East,Jaipur,Online,Cash,10,40595,28,405950,113666,292284,193451.8,98832.2
575911,22-02-2023,17:10:00,56251,Laptop,Furniture,South,Indore,Distributor,Net Banking,10,71763,1,717630,7176.3,710453.7,403852.33,306601.37
575912,22-02-2023,17:11:00,22431,Office Chair,Accessories,North,Bangalore,Online,UPI,3,110275,1,330825,3308.25,327516.75,242983.82,84532.93
575913,22-02-2023,17:12:00,66165,Camera,Office Equipment,West,Pune,Retail Store,Cash,5,46389,11,231945,25513.95,206431.05,167135.22,39295.83
575914,22-02-2023,17:13:00,92572,Monitor,Office Equipment,North,Chennai,Distributor,Net Banking,14,111930,9,1567020,141031.8,1425988.2,1057068.01,368920.19
575915,22-02-2023,17:14:00,57340,Keyboard,Electronics,South,Kolkata,Distributor,Cash,4,67778,6,271112,16266.72,254845.28,179200.83,75644.45
575916,22-02-2023,17:15:00,45424,Camera,Office Equipment,North,Pune,Retail Store,Credit Card,6,63058,24,378348,90803.52,287544.48,201182.06,86362.42
575917,22-02-2023,17:16:00,78123,Office Chair,Furniture,West,Bangalore,Retail Store,Credit Card,5,5508,11,27540,3029.4,24510.6,17268.77,7241.83
575918,22-02-2023,17:17:00,48163,Printer,Furniture,South,Bangalore,Online,Cash,9,8931,8,80379,6430.32,73948.68,61093.44,12855.24
575919,22-02-2023,17:18:00,83545,Tablet,Accessories,North,Kolkata,Retail Store,Credit Card,3,114206,6,342618,20557.08,322060.92,271243.03,50817.89
575920,22-02-2023,17:19:00,68735,Camera,Electronics,West,Mumbai,Distributor,Cash,9,71240,12,641160,76939.2,564220.8,365824.11,198396.69
575921,22-02-2023,17:20:00,42510,Desk,Electronics,North,Mumbai,Distributor,Net Banking,2,23921,12,47842,5741.04,42100.96,33433.48,8667.48
575922,22-02-2023,17:21:00,56506,Camera,Furniture,South,Chennai,Retail Store,Cash,1,33821,5,33821,1691.05,32129.95,23059.81,9070.14
575923,22-02-2023,17:22:00,96064,Keyboard,Furniture,West,Chennai,Online,Net Banking,2,119679,3,239358,7180.74,232177.26,173300.02,58877.24
575924,22-02-2023,17:23:00,96358,Laptop,Accessories,South,Delhi,Online,Debit Card,11,117863,4,1296493,51859.72,1244633.28,845667.1,398966.18
